"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/10/2019","30","","KENDALL","12-086-0034","AQS"
"04/11/2019","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/12/2019","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/13/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/14/2019","37","","Coconut Creek","12-011-5005","AQS"
"04/15/2019","42","","Miami Fire Station","12-086-1016","AQS"
"04/16/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/17/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/18/2019","49","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/19/2019","34","","Miami Fire Station","12-086-1016","AQS"
"04/20/2019","30","","Belle Glade","12-099-0008","AQS"
"04/21/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/22/2019","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/23/2019","43","","Belle Glade","12-099-0008","AQS"
"04/24/2019","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/25/2019","51","","Belle Glade","12-099-0008","AQS"
"04/26/2019","40","","Belle Glade","12-099-0008","AQS"
"04/27/2019","39","","Miami Fire Station","12-086-1016","AQS"
"04/28/2019","51","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/29/2019","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/30/2019","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/01/2019","32","","Lamstein Lane","12-099-0022","AQS"
"05/02/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/03/2019","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/04/2019","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/05/2019","35","","Lamstein Lane","12-099-0022","AQS"
"05/06/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/07/2019","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/08/2019","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/09/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/10/2019","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/11/2019","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/12/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/13/2019","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/14/2019","39","","Lamstein Lane","12-099-0022","AQS"
"05/15/2019","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/16/2019","34","","Miami Fire Station","12-086-1016","AQS"
"05/17/2019","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/18/2019","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/19/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/20/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/21/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/22/2019","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/23/2019","31","","Miami Fire Station","12-086-1016","AQS"
"05/24/2019","49","","Miami Fire Station","12-086-1016","AQS"
"05/25/2019","62","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/26/2019","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/27/2019","42","","Lamstein Lane","12-099-0022","AQS"
"05/28/2019","38","","Belle Glade","12-099-0008","AQS"
"05/29/2019","53","","Miami Fire Station","12-086-1016","AQS"
"05/30/2019","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/31/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/01/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/02/2019","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/03/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/04/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/05/2019","26","","Belle Glade","12-099-0008","AQS"
"06/06/2019","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/07/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/08/2019","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/09/2019","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/10/2019","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/11/2019","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/12/2019","67","","Belle Glade","12-099-0008","AQS"
"06/13/2019","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/14/2019","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/15/2019","25","","Daniela Banu NCORE","12-011-0034","AQS"
"06/16/2019","18","","Miami Fire Station","12-086-1016","AQS"
"06/17/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/18/2019","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/19/2019","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/20/2019","56","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/21/2019","68","","Belle Glade","12-099-0008","AQS"
"06/22/2019","74","","Belle Glade","12-099-0008","AQS"
"06/23/2019","68","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/24/2019","77","","Belle Glade","12-099-0008","AQS"
"06/25/2019","93","","Belle Glade","12-099-0008","AQS"
"06/26/2019","79","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/27/2019","60","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/28/2019","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/29/2019","29","","KENDALL","12-086-0034","AQS"
"06/30/2019","27","","KENDALL","12-086-0034","AQS"
"07/01/2019","30","","Daniela Banu NCORE","12-011-0034","AQS"
"07/02/2019","36","","KENDALL","12-086-0034","AQS"
"07/03/2019","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/04/2019","63","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/05/2019","56","","Lamstein Lane","12-099-0022","AQS"
"07/06/2019","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/07/2019","55","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/08/2019","53","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/09/2019","53","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/10/2019","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/11/2019","41","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/12/2019","58","","KENDALL","12-086-0034","AQS"
"07/13/2019","65","","Lamstein Lane","12-099-0022","AQS"
"07/14/2019","81","","KENDALL","12-086-0034","AQS"
"07/15/2019","58","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/16/2019","30","","Belle Glade","12-099-0008","AQS"
"07/17/2019","35","","KENDALL","12-086-0034","AQS"
"07/18/2019","54","","Daniela Banu NCORE","12-011-0034","AQS"
"07/19/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/20/2019","35","","KENDALL","12-086-0034","AQS"
"07/21/2019","31","","KENDALL","12-086-0034","AQS"
"07/22/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/23/2019","32","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/24/2019","47","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/25/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/26/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/27/2019","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/28/2019","33","","KENDALL","12-086-0034","AQS"
"07/29/2019","40","","Daniela Banu NCORE","12-011-0034","AQS"
"07/30/2019","31","","KENDALL","12-086-0034","AQS"
"07/31/2019","34","","Lamstein Lane","12-099-0022","AQS"
"08/01/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/02/2019","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/03/2019","30","","KENDALL","12-086-0034","AQS"
"08/04/2019","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/05/2019","38","","KENDALL","12-086-0034","AQS"
"08/06/2019","41","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/07/2019","50","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/08/2019","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/09/2019","45","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/10/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/11/2019","38","","Lamstein Lane","12-099-0022","AQS"
"08/12/2019","38","","Daniela Banu NCORE","12-011-0034","AQS"
"08/13/2019","30","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/14/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/15/2019","50","","KENDALL","12-086-0034","AQS"
"08/16/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/17/2019","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/18/2019","69","","KENDALL","12-086-0034","AQS"
"08/19/2019","50","","Lamstein Lane","12-099-0022","AQS"
"08/20/2019","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/21/2019","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/22/2019","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/23/2019","28","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/24/2019","25","","KENDALL","12-086-0034","AQS"
"08/25/2019","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/26/2019","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/27/2019","34","","KENDALL","12-086-0034","AQS"
"08/28/2019","30","","KENDALL","12-086-0034","AQS"
"08/29/2019","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/31/2019","19","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"09/03/2019","22","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"09/05/2019","17","","Pompano Highlands","12-011-2003","AQS"
"09/06/2019","43","","KENDALL","12-086-0034","AQS"
"09/07/2019","52","","Daniela Banu NCORE","12-011-0034","AQS"
"09/08/2019","29","","KENDALL","12-086-0034","AQS"
"09/09/2019","23","","Coconut Creek","12-011-5005","AQS"
"09/10/2019","29","","Miami Fire Station","12-086-1016","AQS"
"09/11/2019","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/12/2019","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/13/2019","38","","Lamstein Lane","12-099-0022","AQS"
"09/14/2019","33","","Lamstein Lane","12-099-0022","AQS"
"09/15/2019","55","","Lamstein Lane","12-099-0022","AQS"
"09/16/2019","31","","Lamstein Lane","12-099-0022","AQS"
"09/17/2019","42","","Lamstein Lane","12-099-0022","AQS"
"09/18/2019","54","","Lamstein Lane","12-099-0022","AQS"
"09/19/2019","39","","Lamstein Lane","12-099-0022","AQS"
"09/20/2019","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/21/2019","41","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/22/2019","42","","Lamstein Lane","12-099-0022","AQS"
"09/23/2019","33","","Miami Fire Station","12-086-1016","AQS"
"09/24/2019","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/25/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/26/2019","46","","KENDALL","12-086-0034","AQS"
"09/27/2019","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/28/2019","54","","Lamstein Lane","12-099-0022","AQS"
"09/29/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/30/2019","48","","Miami Fire Station","12-086-1016","AQS"
"10/01/2019","35","","Miami Fire Station","12-086-1016","AQS"
"10/02/2019","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/03/2019","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/04/2019","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/05/2019","24","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/06/2019","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/07/2019","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/08/2019","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/09/2019","24","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/10/2019","23","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/11/2019","34","","Lamstein Lane","12-099-0022","AQS"
"10/12/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/13/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/14/2019","26","","KENDALL","12-086-0034","AQS"
"10/15/2019","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/16/2019","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/17/2019","40","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/18/2019","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/19/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/20/2019","47","","KENDALL","12-086-0034","AQS"
"10/21/2019","50","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/22/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/23/2019","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/24/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/25/2019","41","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/26/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/27/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/28/2019","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/29/2019","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/30/2019","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/31/2019","28","","Belle Glade","12-099-0008","AQS"
"11/01/2019","30","","KENDALL","12-086-0034","AQS"
"11/02/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/03/2019","52","","Lamstein Lane","12-099-0022","AQS"
"11/04/2019","30","","Lamstein Lane","12-099-0022","AQS"
"11/05/2019","55","","Lamstein Lane","12-099-0022","AQS"
"11/06/2019","53","","Lamstein Lane","12-099-0022","AQS"
"11/07/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/08/2019","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/09/2019","23","","Miami Fire Station","12-086-1016","AQS"
"11/10/2019","25","","Belle Glade","12-099-0008","AQS"
"11/11/2019","28","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/12/2019","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/13/2019","35","","Lamstein Lane","12-099-0022","AQS"
"11/14/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/15/2019","64","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/16/2019","24","","Belle Glade","12-099-0008","AQS"
"11/17/2019","34","","Miami Fire Station","12-086-1016","AQS"
"11/18/2019","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/19/2019","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/20/2019","54","","Miami Fire Station","12-086-1016","AQS"
"11/21/2019","53","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/22/2019","47","","Belle Glade","12-099-0008","AQS"
"11/23/2019","50","","Belle Glade","12-099-0008","AQS"
"11/24/2019","37","","Belle Glade","12-099-0008","AQS"
"11/25/2019","46","","Belle Glade","12-099-0008","AQS"
"11/26/2019","51","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/27/2019","60","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/28/2019","61","","Lamstein Lane","12-099-0022","AQS"
"11/29/2019","76","","Pompano Highlands","12-011-2003","AQS"
"11/30/2019","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/01/2019","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/02/2019","33","","Miami Fire Station","12-086-1016","AQS"
"12/03/2019","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/04/2019","58","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/05/2019","59","","Miami Fire Station","12-086-1016","AQS"
"12/06/2019","67","","Pompano Highlands","12-011-2003","AQS"
"12/07/2019","56","","Lamstein Lane","12-099-0022","AQS"
"12/08/2019","40","","Miami Fire Station","12-086-1016","AQS"
"12/09/2019","30","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/10/2019","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/11/2019","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/12/2019","30","","Miami Fire Station","12-086-1016","AQS"
"12/13/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/14/2019","33","","KENDALL","12-086-0034","AQS"
"12/15/2019","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/16/2019","42","","Miami Fire Station","12-086-1016","AQS"
"12/17/2019","37","","Miami Fire Station","12-086-1016","AQS"
"12/18/2019","30","","Miami Fire Station","12-086-1016","AQS"
"12/19/2019","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/20/2019","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/21/2019","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/22/2019","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/23/2019","24","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/24/2019","28","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/25/2019","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/26/2019","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/27/2019","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/28/2019","32","","Pompano Highlands","12-011-2003","AQS"
"12/29/2019","38","","Miami Fire Station","12-086-1016","AQS"
"12/30/2019","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/31/2019","55","","Pompano Highlands","12-011-2003","AQS"
"01/01/2020","81","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/02/2020","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/03/2020","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/04/2020","30","","Miami Fire Station","12-086-1016","AQS"
"01/05/2020","27","","Miami Fire Station","12-086-1016","AQS"
"01/06/2020","28","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/07/2020","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/08/2020","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/09/2020","38","","Miami Fire Station","12-086-1016","AQS"
"01/10/2020","52","","Pompano Highlands","12-011-2003","AQS"
"01/11/2020","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/12/2020","54","","Pompano Highlands","12-011-2003","AQS"
"01/13/2020","48","","Miami Fire Station","12-086-1016","AQS"
"01/14/2020","46","","Miami Fire Station","12-086-1016","AQS"
"01/15/2020","29","","Miami Fire Station","12-086-1016","AQS"
"01/16/2020","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/17/2020","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/18/2020","44","","Miami Fire Station","12-086-1016","AQS"
"01/19/2020","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/20/2020","37","","KENDALL","12-086-0034","AQS"
"01/21/2020","47","","Miami Fire Station","12-086-1016","AQS"
"01/22/2020","53","","Miami Fire Station","12-086-1016","AQS"
"01/23/2020","38","","Miami Fire Station","12-086-1016","AQS"
"01/24/2020","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/25/2020","53","","Miami Fire Station","12-086-1016","AQS"
"01/26/2020","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/27/2020","52","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/28/2020","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/29/2020","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/30/2020","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/31/2020","55","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"02/01/2020","30","","Pompano Highlands","12-011-2003","AQS"
"02/02/2020","38","","Miami Fire Station","12-086-1016","AQS"
"02/03/2020","49","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/04/2020","59","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/05/2020","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/06/2020","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/07/2020","45","","KENDALL","12-086-0034","AQS"
"02/08/2020","36","","KENDALL","12-086-0034","AQS"
"02/09/2020","29","","KENDALL","12-086-0034","AQS"
"02/10/2020","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/11/2020","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/12/2020","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/13/2020","61","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/14/2020","58","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/15/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/16/2020","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/17/2020","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/18/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/19/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/20/2020","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/21/2020","24","","Miami Fire Station","12-086-1016","AQS"
"02/22/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/23/2020","20","","KENDALL","12-086-0034","AQS"
"02/24/2020","41","","DELRAY BEACH","12-099-2005","AQS"
"02/25/2020","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/26/2020","36","","KENDALL","12-086-0034","AQS"
"02/27/2020","46","","KENDALL","12-086-0034","AQS"
"02/28/2020","42","","Daniela Banu NCORE","12-011-0034","AQS"
"02/29/2020","54","","Pompano Highlands","12-011-2003","AQS"
"03/01/2020","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/02/2020","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/03/2020","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/04/2020","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/05/2020","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/06/2020","40","","Pompano Highlands","12-011-2003","AQS"
"03/07/2020","29","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/08/2020","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/09/2020","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/10/2020","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/11/2020","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/12/2020","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/13/2020","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/14/2020","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/15/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/16/2020","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/17/2020","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/18/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/19/2020","34","","Belle Glade","12-099-0008","AQS"
"03/20/2020","32","","Belle Glade","12-099-0008","AQS"
"03/21/2020","32","","KENDALL","12-086-0034","AQS"
"03/22/2020","29","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/23/2020","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/24/2020","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/25/2020","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/26/2020","53","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/27/2020","56","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/28/2020","42","","Lamstein Lane","12-099-0022","AQS"
"03/29/2020","35","","Belle Glade","12-099-0008","AQS"
"03/30/2020","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/31/2020","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/01/2020","45","","Pompano Highlands","12-011-2003","AQS"
"04/02/2020","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/03/2020","43","","Belle Glade","12-099-0008","AQS"
"04/04/2020","37","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/05/2020","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/06/2020","41","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/07/2020","31","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/08/2020","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/09/2020","52","","Lamstein Lane","12-099-0022","AQS"
"04/10/2020","60","","KENDALL","12-086-0034","AQS"
"04/11/2020","55","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/12/2020","62","","KENDALL","12-086-0034","AQS"
"04/13/2020","70","","Lamstein Lane","12-099-0022","AQS"
"04/14/2020","60","","Belle Glade","12-099-0008","AQS"
"04/15/2020","67","","KENDALL","12-086-0034","AQS"
"04/16/2020","62","","KENDALL","12-086-0034","AQS"
"04/17/2020","50","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/18/2020","51","","KENDALL","12-086-0034","AQS"
"04/19/2020","53","","Lamstein Lane","12-099-0022","AQS"
"04/20/2020","56","","Belle Glade","12-099-0008","AQS"
"04/21/2020","48","","KENDALL","12-086-0034","AQS"
"04/22/2020","38","","Belle Glade","12-099-0008","AQS"
"04/23/2020","43","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/24/2020","48","","KENDALL","12-086-0034","AQS"
"04/25/2020","49","","KENDALL","12-086-0034","AQS"
"04/26/2020","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/27/2020","34","","KENDALL","12-086-0034","AQS"
"04/28/2020","27","","Lamstein Lane","12-099-0022","AQS"
"04/29/2020","39","","KENDALL","12-086-0034","AQS"
"04/30/2020","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/01/2020","27","","KENDALL","12-086-0034","AQS"
"05/02/2020","38","","Lamstein Lane","12-099-0022","AQS"
"05/03/2020","34","","Lamstein Lane","12-099-0022","AQS"
"05/04/2020","30","","KENDALL","12-086-0034","AQS"
"05/05/2020","31","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/06/2020","30","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/07/2020","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/08/2020","34","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/09/2020","56","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/10/2020","55","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/11/2020","24","","KENDALL","12-086-0034","AQS"
