date, pm25, pm10, o3, no2, so2, co
2014/10/10, 53, 21, 17, 39, 3, 4
2014/10/11, 57, 19, 20, 26, 2, 4
2014/10/12, 59, 16, 27, 26, 3, 4
2014/10/13, 44, 17, 6, 29, 3, 4
2014/10/14, 46, 30, 8, 31, 3, 4
2014/10/15, 69, 31, 15, 52, 5, 7
2014/10/16, 67, 31, 19, 42, 4, 5
2014/10/17, 62, 24, 20, 33, 3, 4
2014/10/18, 56, 23, 23, 33, 2, 3
2014/10/19, 50, 27, 19, 43, 4, 5
2014/10/20, 62, 15, 23, 26, 2, 2
2014/10/21, 41, 25, 17, 33, 2, 3
2014/10/22, 56, 28, , , , 
2014/10/23, 62, 29, , , , 
2014/10/24, 68, 24, , , , 
2014/10/25, 60, 19, , , , 
2014/10/26, 49, 24, , , , 
2014/10/27, 60, 32, , , , 
2014/10/28, 75, 22, , , , 
2014/10/29, 62, 48, , , , 
2014/10/30, 113, 41, , , , 
2014/10/31, 89, 31, , , , 
2014/11/1, 64, 24, , , , 
2014/11/2, 52, 21, , , , 
2014/11/3, 56, 24, , , , 
2014/11/4, 61, 33, , , , 
2014/11/5, 80, 44, , , , 
2014/11/6, 106, 21, , , , 
2014/11/7, 56, 24, , , , 
2014/11/8, 62, 29, , , , 
2014/11/9, 80, 23, , , , 
2014/11/10, 65, 18, , , , 
2014/11/11, 54, 15, , , , 
2014/11/12, 56, 22, , , , 
2014/11/13, 53, 27, , , , 
2014/11/14, 66, 30, , , , 
2014/11/15, 76, 25, , , , 
2014/11/16, 74, 19, , , , 
2014/11/17, 61, 23, , , , 
2014/11/18, 69, 44, , , , 
2014/11/19, 115, 46, , , , 
2014/11/20, 118, 46, , , , 
2014/11/21, 114, 40, , , , 
2014/11/22, 94, 18, , , , 
2014/11/23, 58, 39, , , , 
2014/11/24, 86, 28, , , , 
2014/11/25, 75, 31, 4, 37, 6, 8
2014/11/26, 84, 34, 4, 40, 8, 13
2014/11/27, 89, 36, 2, 30, 5, 11
2014/11/28, 86, 44, 2, 29, 5, 12
2014/11/29, 105, 39, 9, 29, 4, 11
2014/11/30, 99, 30, 12, 28, 1, 7
2014/12/1, 81, 24, 17, 44, 2, 7
2014/12/2, 62, 24, 20, 41, 1, 7
2014/12/3, 53, 25, 17, 34, 2, 6
2014/12/4, 68, 30, 6, 37, 4, 4
2014/12/5, 76, 32, 4, 49, 4, 4
2014/12/6, 80, 18, 25, 37, 3, 3
2014/12/7, 49, 19, 19, 38, 3, 2
2014/12/8, 47, 27, 19, 49, 6, 3
2014/12/9, 60, 27, 30, 52, 5, 2
2014/12/10, 57, 23, 28, 49, 5, 2
2014/12/11, 53, 20, 33, 48, 6, 3
2014/12/12, 52, 35, 7, 52, 5, 5
2014/12/13, 77, 25, 24, 38, 4, 3
2014/12/14, 60, 28, 23, 60, 7, 4
2014/12/15, 64, 34, 6, 54, 7, 5
2014/12/16, 79, 22, 21, 46, 6, 3
2014/12/17, 56, 18, 25, 43, 6, 3
2014/12/18, 48, 17, 27, 47, 4, 6
2014/12/19, 43, 17, 24, 43, 3, 6
2014/12/20, 46, 15, 28, 47, 4, 7
2014/12/21, 43, 18, 27, 45, 4, 7
2014/12/22, 48, 16, 31, 46, 4, 6
2014/12/23, 42, 11, 31, 33, 2, 5
2014/12/24, 34, 16, 23, 28, 2, 6
2014/12/25, 44, 18, 14, 38, 3, 7
2014/12/26, 55, 13, 25, 28, 4, 5
2014/12/27, 43, 27, 22, 30, 1, 6
2014/12/28, 54, , , , , 
2014/7/1, 49, 22, 28, 53, 6, 5
2014/7/2, 60, 22, 36, 64, 6, 5
2014/7/3, 64, 21, 35, 54, 6, 5
2014/7/4, 62, 7, 18, 8, 4, 4
2014/7/5, 31, 18, 24, 40, 4, 4
2014/7/6, 55, 14, 19, 36, 5, 4
2014/7/7, 46, 16, 17, 40, 5, 4
2014/7/8, 58, 19, 28, 30, 2, 3
2014/7/9, 58, 17, 21, 36, 3, 3
2014/7/10, 52, 17, 18, 41, 3, 3
2014/7/11, 58, 22, 38, 35, 3, 4
2014/7/12, 66, 15, 24, 27, 4, 4
2014/7/13, 50, 15, 28, 36, 4, 4
2014/7/14, 46, 17, 28, 37, 4, 4
2014/7/15, 52, 24, 30, 48, 5, 4
2014/7/16, 63, 21, 27, 44, 5, 3
2014/7/17, 53, 30, 45, 57, 5, 3
2014/7/18, 82, 23, 43, 44, 4, 4
2014/7/19, 68, 23, 34, 25, 3, 3
2014/7/20, 69, 20, 27, 24, 2, 3
2014/7/21, 64, 17, 23, 16, 2, 2
2014/7/22, 55, 20, 34, 24, 2, 3
2014/7/23, 59, 20, 36, 13, 3, 2
2014/7/24, 58, 20, 30, 26, 5, 4
2014/7/25, 62, 23, 44, 21, 5, 3
2014/7/26, 68, 17, 31, 22, 5, 3
2014/7/27, 55, 12, 26, 17, 6, 3
2014/7/28, 44, 12, 37, 16, 7, 3
2014/7/29, 42, 17, 35, 21, 8, 10
2014/7/30, 54, 23, 29, 40, 7, 5
2014/7/31, 67, 24, 31, 46, 5, 6
2014/8/1, 72, 19, 29, 32, 4, 5
2014/8/2, 61, 15, 31, 32, 3, 5
2014/8/3, 49, 19, 28, 38, 5, 5
2014/8/4, 57, 20, 29, 41, 5, 6
2014/8/5, 64, 19, 29, 38, 5, 5
2014/8/6, 60, 17, 29, 38, 5, 4
2014/8/7, 58, 25, 25, 44, 6, 6
2014/8/8, 76, 21, 19, 32, 5, 5
2014/8/9, 64, , , , , 
2014/8/11, 58, 20, 28, 43, 7, 6
2014/8/12, 56, 14, 20, 27, 7, 4
2014/8/13, 42, 16, 21, 38, 11, 5
2014/8/14, 52, 16, 19, 34, 12, 2
2014/8/15, 50, 14, 29, 34, 14, 3
2014/8/16, 47, 12, 27, 58, 4, 6
2014/8/17, 42, 12, 21, 32, 6, 3
2014/8/18, 42, 10, 25, 28, 3, 2
2014/8/19, 35, 14, 24, 29, 3, 3
2014/8/20, 41, 19, 23, 48, 5, 5
2014/8/21, 60, 13, 26, 34, 3, 3
2014/8/22, 40, 12, 27, 28, 2, 2
2014/8/23, 38, 16, 30, 39, 3, 4
2014/8/24, 53, 29, 19, 33, 4, 4
2014/8/25, 85, 17, 20, 29, 3, 3
2014/8/26, 50, 23, 23, 36, 1, 3
2014/8/27, 61, 15, 23, 23, 1, 3
2014/8/28, 47, 17, 19, 14, 1, 3
2014/8/29, 48, 10, 19, 10, 1, 
2014/8/30, 35, 13, 22, 20, 1, 5
2014/8/31, 45, 23, 6, 44, 4, 8
2014/9/1, 71, 20, 18, 32, 1, 5
2014/9/2, 59, 31, 25, 38, 1, 5
2014/9/3, 84, 33, 20, 38, 1, 4
2014/9/4, 86, 46, 26, 50, 1, 5
2014/9/5, 114, 51, 22, 43, 2, 6
2014/9/6, 136, 38, 26, 36, 4, 5
2014/9/7, 102, 31, 25, 44, 3, 5
2014/9/8, 79, 31, 19, 51, 2, 6
2014/9/9, 79, 25, 17, 43, 2, 7
2014/9/10, 66, 37, 15, 41, 1, 6
2014/9/11, 93, 29, 22, 43, 1, 6
2014/9/12, 72, 23, 27, 30, , 5
2014/9/13, 63, 22, 30, 23, , 5
2014/9/14, 63, 26, 21, 41, 1, 5
2014/9/15, 66, 48, 23, 41, 3, 6
2014/9/16, 120, 48, 30, 30, 1, 7
2014/9/17, 126, 50, 29, 38, 3, 9
2014/9/18, 130, 47, 17, 42, 3, 9
2014/9/19, 118, 41, 21, 33, 1, 7
2014/9/20, 97, 18, 27, 33, 3, 6
2014/9/21, 53, 35, 19, 35, 20, 7
2014/9/22, 92, 42, 16, 25, 14, 
2014/9/23, 119, 29, 20, 28, 4, 7
2014/9/24, 82, 33, 17, 49, 5, 7
2014/9/25, 67, 29, 19, 46, 4, 6
2014/9/26, 66, 26, 12, 39, 2, 4
2014/9/27, 64, 33, 18, 37, 2, 5
2014/9/28, 88, 47, 13, 50, 5, 7
2014/9/29, 112, 41, 27, 51, 4, 6
2014/9/30, 92, 34, 19, 37, 4, 5
2014/4/1, 105, 63, 13, 48, 5, 5
2014/4/2, 144, 61, 11, 31, 3, 5
2014/4/3, 133, 38, 26, 38, 8, 5
2014/4/4, 99, 21, 24, 29, 4, 3
2014/4/5, 57, 15, 22, 19, 4, 2
2014/4/6, 49, 17, 23, 29, 5, 2
2014/4/7, 48, 17, 32, 33, 4, 2
2014/4/8, 42, 28, 25, 43, 6, 3
2014/4/9, 64, 23, 25, 40, 5, 3
2014/4/10, 55, 26, 27, 51, 3, 4
2014/4/11, 61, 31, 27, 40, 4, 7
2014/4/12, 71, 20, 31, 25, 3, 4
2014/4/13, 52, 21, 28, 37, 2, 3
2014/4/14, 55, 20, 25, 36, 2, 5
2014/4/15, 48, 31, 33, 56, 4, 9
2014/4/16, 64, 36, 29, 51, 5, 8
2014/4/17, 78, 19, 32, 30, 1, 7
2014/4/18, 44, 19, 32, 24, 1, 7
2014/4/19, 49, 49, 28, 24, 2, 9
2014/4/20, 117, 42, 25, 38, 3, 9
2014/4/21, 107, 34, 27, 48, 6, 10
2014/4/22, 78, 28, 27, 52, 5, 9
2014/4/23, 70, 25, 22, 51, 5, 10
2014/4/24, 66, 36, 21, 43, 4, 9
2014/4/25, 87, 23, 32, 42, 4, 9
2014/4/26, 57, 19, 25, 37, 4, 8
2014/4/27, 50, 34, 25, 41, 3, 8
2014/4/28, 83, 42, 25, 48, 4, 9
2014/4/29, 104, 40, 36, 63, 6, 9
2014/4/30, 101, 32, 25, 57, 6, 6
2014/5/1, 83, 25, 30, 45, 1, 3
2014/5/2, 66, 18, 35, 38, 2, 3
2014/5/3, 49, 24, 41, 51, 3, 5
2014/5/4, 64, 30, 47, 53, 3, 5
2014/5/5, 75, 25, 34, 56, 6, 6
2014/5/6, 62, 22, 28, 55, 6, 5
2014/5/7, 56, 22, 28, 51, 6, 6
2014/5/8, 57, 24, 30, 46, 5, 4
2014/5/9, 59, 19, 27, 37, 4, 3
2014/5/10, 53, 19, 29, 39, 3, 3
2014/5/11, 46, 18, 27, 43, 5, 4
2014/5/12, 49, 19, 20, 46, 4, 3
2014/5/13, 57, 16, 28, 46, 2, 2
2014/5/14, 54, 26, 28, 44, 3, 3
2014/5/15, 70, 27, 27, 43, 3, 3
2014/5/16, 77, 27, 31, 26, 1, 
2014/5/17, 72, 27, 49, 44, 3, 4
2014/5/18, 73, 38, 41, 54, 4, 4
2014/5/19, 98, 28, 38, 57, 5, 5
2014/5/20, 77, 21, 27, 46, 4, 3
2014/5/21, 62, 18, 32, 45, 5, 4
2014/5/22, 57, 20, 32, 46, 4, 2
2014/5/23, 57, 19, 26, 41, 4, 
2014/5/24, 56, 16, 29, 30, 3, 
2014/5/25, 48, 16, 15, 39, 2, 
2014/5/26, 46, 17, 21, 40, 2, 3
2014/5/27, 48, 39, 21, 30, 4, 4
2014/5/28, 48, 22, 18, 38, 4, 4
2014/5/29, 67, 22, 24, 31, 2, 3
2014/5/30, 59, 19, 35, 41, 2, 3
2014/5/31, 57, 24, 29, 33, 3, 3
2014/6/1, 69, 22, 28, 48, 5, 4
2014/6/2, 66, 21, 20, 43, 6, 5
2014/6/3, 68, 20, 23, 47, 7, 4
2014/6/4, 60, 11, 22, 16, 3, 3
2014/6/5, 34, 20, 34, 48, 5, 4
2014/6/6, 56, 23, 36, 40, 5, 4
2014/6/7, 71, 15, 36, 41, 4, 4
2014/6/8, 57, 20, 34, 46, 5, 5
2014/6/9, 68, 16, 30, 44, 6, 5
2014/6/10, 61, 18, 28, 38, 4, 3
2014/6/11, 55, 22, 33, 42, 3, 3
2014/6/12, 61, 24, 36, 41, 4, 3
2014/6/13, 62, 17, 28, 29, 4, 3
2014/6/14, 54, 10, 26, 21, 2, 2
2014/6/15, 32, 13, 22, 31, 4, 2
2014/6/16, 39, 18, 29, 28, 4, 2
2014/6/17, 44, 12, 17, 34, 3, 2
2014/6/18, 38, 21, 11, 33, 3, 4
2014/6/19, 62, 16, 25, 38, 3, 3
2014/6/20, 46, 17, 33, 35, 3, 3
2014/6/21, 52, 20, 28, 38, 3, 4
2014/6/22, 56, 19, 25, 46, 4, 4
2014/6/23, 77, 22, 28, 38, 3, 3
2014/6/24, 66, 12, 28, 38, 2, 3
2014/6/25, 36, 18, 28, 44, 3, 4
2014/6/26, 48, 25, 24, 48, 5, 5
2014/6/27, 67, 16, 16, 33, 5, 4
2014/6/28, 45, 11, 24, 21, 3, 2
2014/6/29, 32, 18, 27, 44, 4, 4
2014/6/30, 49, 16, 29, 48, 4, 3
2014/1/1, 37, 20, 27, 30, 12, 6
2014/1/2, 46, 27, 31, 29, 4, 5
2014/1/3, 49, 18, 28, 28, 3, 6
2014/1/4, 48, 15, 23, 28, 3, 6
2014/1/5, 44, 23, 29, 27, 3, 5
2014/1/6, 42, 30, 28, 28, 3, 6
2014/1/7, 42, 24, 22, 31, 4, 6
2014/1/8, 36, 21, 24, 31, 4, 7
2014/1/9, 50, 27, 15, 45, 6, 8
2014/1/10, 61, 40, 3, 63, 4, 9
2014/1/11, 106, 34, 13, 38, 4, 9
2014/1/12, 90, 23, 24, 39, 5, 7
2014/1/13, 53, 26, 18, 38, 5, 8
2014/1/14, 58, 23, 22, 34, 4, 7
2014/1/15, 50, 24, 26, 31, 5, 5
2014/1/16, 53, 22, 28, 39, 6, 4
2014/1/17, 56, 20, 15, 33, 3, 2
2014/1/18, 53, 23, 18, 31, 4, 4
2014/1/19, 59, 40, 3, 60, 7, 8
2014/1/20, 99, 46, 11, 53, 8, 8
2014/1/21, 109, 29, 17, 40, 5, 5
2014/1/22, 65, 24, 17, 37, 5, 4
2014/1/23, 63, 29, 13, 47, 5, 4
2014/1/24, 66, 22, 26, 28, 4, 4
2014/1/25, 56, 20, 26, 31, 4, 4
2014/1/26, 49, 24, 25, 43, 6, 5
2014/1/27, 55, 21, 24, 41, 4, 5
2014/1/28, 50, 19, 16, 41, 3, 8
2014/1/29, 53, 28, 4, 45, 4, 15
2014/1/30, 79, 22, 12, 41, 6, 8
2014/1/31, 63, 13, 24, 28, 3, 4
2014/2/1, 26, 19, 22, 30, 4, 6
2014/2/2, 38, 19, 17, 31, 2, 4
2014/2/3, 48, 21, 26, 38, 4, 6
2014/2/4, 52, 24, 29, 36, 4, 6
2014/2/5, 53, 23, 28, 42, 5, 8
2014/2/6, 60, 20, 25, 36, 6, 7
2014/2/7, 54, 19, 30, 23, 3, 5
2014/2/8, 46, 20, 30, 25, 3, 5
2014/2/9, 45, 22, 20, 44, 5, 7
2014/2/10, 54, 21, 24, 43, 5, 8
2014/2/11, 56, 20, 25, 34, 8, 3
2014/2/12, 51, 23, 27, 44, 6, 4
2014/2/13, 52, 20, 25, 40, 4, 4
2014/2/14, 49, 21, 31, 32, 4, 6
2014/2/15, 52, 25, 21, 40, 4, 6
2014/2/16, 62, 26, 20, 41, 5, 3
2014/2/17, 64, 29, 20, 43, 6, 6
2014/2/18, 73, 29, 16, 34, 4, 4
2014/2/19, 76, 17, 23, 23, 4, 2
2014/2/20, 51, 24, 26, 40, 5, 3
2014/2/21, 59, 23, 26, 47, 5, 5
2014/2/22, 53, 19, 30, 33, 3, 3
2014/2/23, 47, 25, 25, 45, 5, 4
2014/2/24, 65, 23, 30, 52, 6, 4
2014/2/25, 56, 29, 16, 56, 7, 8
2014/2/26, 64, 25, 25, 51, 6, 3
2014/2/27, 59, 18, 16, 50, 6, 1
2014/2/28, 52, 32, 18, 41, 7, 2
2014/3/1, 79, 20, 26, 33, 7, 1
2014/3/2, 52, 18, 23, 56, 8, 3
2014/3/3, 51, 36, 12, 64, 10, 5
2014/3/4, 85, 45, 16, 63, 9, 5
2014/3/5, 98, 34, 27, 50, 6, 5
2014/3/6, 76, 29, 20, 47, 6, 7
2014/3/7, 69, , 24, 21, 1, 
2014/3/9, 94, 32, 23, 42, 2, 4
2014/3/10, 77, 29, 27, 25, 1, 3
2014/3/11, 61, 47, 11, 40, 3, 4
2014/3/12, 109, 63, 18, 50, 4, 5
2014/3/13, 151, 69, 19, 58, 7, 4
2014/3/14, 160, 25, 30, 26, 3, 2
2014/3/15, 65, 21, 31, 28, 4, 2
2014/3/16, 57, 32, 18, 38, 7, 2
2014/3/17, 78, 26, 26, 38, 6, 3
2014/3/18, 63, 33, 24, 44, 6, 5
2014/3/19, 70, 32, 31, 34, 5, 4
2014/3/20, 69, 25, 30, 47, 6, 7
2014/3/21, 57, 16, 33, 29, 4, 8
2014/3/22, 38, 15, 32, 27, 4, 6
2014/3/23, 38, 22, 29, 46, 4, 8
2014/3/24, 58, 25, 25, 47, 4, 5
2014/3/25, 65, 26, 22, 49, 3, 4
2014/3/26, 68, 34, 19, 48, 4, 3
2014/3/27, 86, 54, 15, 45, 5, 4
2014/3/28, 137, 52, 31, 39, 4, 4
2014/3/29, 132, 45, 29, 44, 4, 4
2014/3/30, 113, 34, 27, 50, 4, 4
2014/3/31, 82, 45, 17, 50, 6, 4
2019/12/31, , 41, 9, 30, 2, 6
2018/12/31, , 15, 23, 22, 1, 7
2017/9/7, , 5, 19, 13, 2, 4
2015/12/31, , 27, 17, 38, 6, 4
2015/4/8, , 59, 23, 64, 3, 4
2014/12/31, , 28, 24, 19, 3, 3
2014/8/10, , 19, 22, 42, 6, 6
2013/12/31, , 16, 29, 23, 6, 5
2014/3/8, , 42, 28, 30, 3, 5
