date,pm25,pm10,o3,no2,so2,co,AQI
2018-02-21,18.0,12.0,12.8,5.6,1.5,2.3,18.0
2018-02-22,19.0,13.0,14.5,6.5,1.5,2.3,19.0
2018-02-23,26.0,19.0,15.2,3.8,1.5,2.3,26.0
2018-02-24,23.0,18.0,12.1,6.5,2.9,2.3,23.0
2018-02-25,31.0,17.0,12.8,3.8,2.9,2.3,31.0
2018-02-26,17.0,10.0,13.6,3.8,1.5,1.2,17.0
2018-02-27,18.0,14.0,8.8,7.5,1.5,2.3,18.0
2018-02-28,20.0,14.0,21.6,8.4,2.9,3.4,21.6
2018-03-01,40.0,30.0,20.0,4.7,1.5,2.3,40.0
2018-03-02,28.0,21.0,16.8,5.6,1.5,2.3,28.0
2018-03-03,26.0,17.0,16.8,5.6,1.5,2.3,26.0
2018-03-04,35.0,21.0,15.2,1.9,1.5,2.3,35.0
2018-03-05,33.0,26.0,13.6,4.7,1.5,1.2,33.0
2018-03-06,26.0,16.0,14.5,3.8,1.5,2.3,26.0
2018-03-07,22.0,15.0,12.8,4.7,1.5,1.2,22.0
2018-03-08,18.0,12.0,12.1,3.8,1.5,2.3,18.0
2018-03-09,14.0,10.0,10.4,4.7,1.5,2.3,14.0
2018-03-10,13.0,10.0,10.4,4.7,1.5,2.3,13.0
2018-03-11,15.0,10.0,17.6,2.8,1.5,2.3,17.6
2018-03-12,24.0,14.0,15.2,8.4,2.9,2.3,24.0
2018-03-13,24.0,18.0,13.6,5.6,1.5,2.3,24.0
2018-03-14,29.0,17.0,14.5,6.5,1.5,2.3,29.0
2018-03-15,33.0,20.0,24.1,6.5,2.9,2.3,33.0
2018-03-16,45.0,28.0,16.8,3.8,1.5,1.2,45.0
2018-03-17,31.0,22.0,22.4,6.5,1.5,2.3,31.0
2018-03-18,52.0,30.0,5.6,16.7,1.5,3.4,52.0
2018-03-19,63.0,56.0,22.4,6.5,1.5,2.3,63.0
2018-03-20,54.0,48.0,16.8,3.8,1.5,2.3,54.0
2018-03-21,35.0,28.0,15.2,4.7,1.5,1.2,35.0
2018-03-22,21.0,16.0,18.4,4.7,1.5,1.2,21.0
2018-03-23,23.0,17.0,12.8,8.4,1.5,2.3,23.0
2018-03-24,27.0,20.0,8.0,6.5,1.5,2.3,27.0
2018-03-25,20.0,12.0,12.8,4.7,1.5,1.2,20.0
2018-03-26,22.0,14.0,15.2,4.7,1.5,2.3,22.0
2018-03-27,23.0,15.0,11.2,10.2,1.5,1.2,23.0
2018-03-28,30.0,22.0,16.8,9.3,2.9,2.3,30.0
2018-03-29,33.0,21.0,14.5,5.6,1.5,3.4,33.0
2018-03-30,32.0,19.0,28.1,4.7,1.5,2.3,32.0
2018-03-31,47.0,25.0,22.4,2.8,1.5,1.2,47.0
2018-04-01,34.0,20.0,19.2,5.6,4.3,2.3,34.0
2018-04-02,44.0,22.0,21.6,5.6,1.5,2.3,44.0
2018-04-03,43.0,26.0,17.6,4.7,1.5,1.2,43.0
2018-04-04,26.0,18.0,12.1,6.5,1.5,2.3,26.0
2018-04-05,26.0,15.0,11.2,10.2,2.9,2.3,26.0
2018-04-06,32.0,20.0,20.8,8.4,1.5,3.4,32.0
2018-04-07,50.0,31.0,6.4,8.4,1.5,3.4,50.0
2018-04-08,45.0,21.0,28.9,4.7,1.5,3.4,45.0
2018-04-09,51.0,24.0,16.8,6.5,1.5,2.3,51.0
2018-04-10,37.0,26.0,15.2,6.5,1.5,1.2,37.0
2018-04-11,27.0,21.0,13.6,7.5,2.9,2.3,27.0
2018-04-12,48.0,30.0,18.4,9.3,1.5,3.4,48.0
2018-04-13,42.0,28.0,19.2,7.5,1.5,3.4,42.0
2018-04-14,54.0,29.0,24.1,2.8,1.5,1.2,54.0
2018-04-15,35.0,46.0,19.2,1.9,1.5,1.2,46.0
2018-04-16,28.0,20.0,13.6,5.6,1.5,2.3,28.0
2018-04-17,37.0,22.0,17.6,5.6,1.5,2.3,37.0
2018-04-18,43.0,25.0,12.8,9.3,1.5,2.3,43.0
2018-04-19,40.0,24.0,9.6,13.9,1.5,3.4,40.0
2018-04-20,40.0,22.0,18.4,8.4,1.5,3.4,40.0
2018-04-21,50.0,26.0,21.6,5.6,1.5,2.3,50.0
2018-04-22,39.0,18.0,16.8,4.7,1.5,2.3,39.0
2018-04-23,30.0,17.0,9.6,12.1,1.5,3.4,30.0
2018-04-24,35.0,18.0,5.6,12.1,1.5,3.4,35.0
2018-04-25,31.0,15.0,9.6,10.2,1.5,3.4,31.0
2018-04-26,48.0,20.0,20.0,6.5,1.5,3.4,48.0
2018-04-27,42.0,24.0,17.6,4.7,1.5,1.2,42.0
2018-04-28,20.0,14.0,13.6,4.7,2.9,1.2,20.0
2018-04-29,17.0,10.0,15.2,4.7,1.5,2.3,17.0
2018-04-30,17.0,10.0,9.6,7.5,1.5,2.3,17.0
2018-05-01,28.0,14.0,8.0,13.0,1.5,3.4,28.0
2018-05-02,36.0,18.0,3.2,15.8,2.9,3.4,36.0
2018-05-03,51.0,24.0,7.3,14.9,2.9,4.5,51.0
2018-05-04,28.0,18.0,16.8,6.5,1.5,1.2,28.0
2018-05-05,19.0,13.0,13.6,9.3,1.5,2.3,19.0
2018-05-06,52.0,20.0,12.1,9.3,1.5,4.5,52.0
2018-05-07,45.0,17.0,12.8,12.1,2.9,3.4,45.0
2018-05-08,45.0,18.0,4.8,19.5,1.5,4.5,45.0
2018-05-09,70.0,34.0,9.6,20.4,2.9,4.5,70.0
2018-05-10,54.0,25.0,18.4,6.5,1.5,2.3,54.0
2018-05-11,31.0,16.0,17.6,3.8,1.5,2.3,31.0
2018-05-12,17.0,8.0,16.0,3.8,1.5,2.3,17.0
2018-05-13,13.0,7.0,18.4,1.9,4.3,2.3,18.4
2018-05-14,23.0,16.0,16.0,5.6,1.5,2.3,23.0
2018-05-15,23.0,14.0,10.4,9.3,1.5,2.3,23.0
2018-05-16,26.0,14.0,12.1,10.2,1.5,2.3,26.0
2018-05-17,28.0,16.0,8.0,13.9,1.5,2.3,28.0
2018-05-18,37.0,19.0,4.0,16.7,1.5,2.3,37.0
2018-05-19,51.0,20.0,8.8,12.1,1.5,3.4,51.0
2018-05-20,45.0,14.0,12.1,9.3,1.5,3.4,45.0
2018-05-21,35.0,14.0,10.4,12.1,1.5,2.3,35.0
2018-05-22,25.0,13.0,8.0,13.0,1.5,2.3,25.0
