date,pm25,pm10,o3,no2,so2,co,AQI
2018-05-12,206.0,98.0,25.6,23.8,2.6,11.8,206.0
2018-05-13,122.0,65.0,36.2,20.6,2.1,5.5,122.0
2018-05-14,184.0,97.0,46.8,25.6,3.6,10.9,184.0
2018-05-15,155.0,79.0,32.5,21.1,2.6,10.0,155.0
2018-05-16,179.0,71.0,27.3,18.3,2.1,15.4,179.0
2018-05-17,107.0,49.0,21.2,16.5,1.6,9.1,107.0
2018-05-18,76.0,50.0,32.1,18.8,2.6,5.5,76.0
2018-05-19,104.0,61.0,41.1,20.2,3.1,6.6,104.0
2018-05-20,99.0,43.0,37.8,13.8,2.1,5.5,99.0
2018-05-21,149.0,51.0,11.8,18.8,1.6,8.2,149.0
2018-05-22,112.0,103.0,24.8,13.3,1.6,4.6,112.0
2018-05-23,149.0,139.0,33.8,19.7,4.1,4.6,149.0
2018-05-24,149.0,93.0,48.0,21.1,4.6,7.3,149.0
2018-05-25,153.0,86.0,44.3,18.3,4.1,7.3,153.0
2018-05-26,175.0,102.0,31.7,15.6,2.6,8.2,175.0
2018-05-27,117.0,87.0,32.5,16.0,2.1,3.7,117.0
2018-05-28,80.0,77.0,27.3,11.9,1.6,2.8,80.0
2018-05-29,50.0,37.0,18.3,18.3,1.6,3.7,50.0
2018-05-30,57.0,41.0,66.9,14.7,1.6,3.7,66.9
2018-05-31,89.0,58.0,48.4,23.4,2.6,5.5,89.0
2018-06-01,91.0,61.0,60.4,23.8,2.1,5.5,91.0
2018-06-02,144.0,78.0,79.9,22.0,5.1,7.3,144.0
2018-06-03,144.0,84.0,43.1,17.9,3.1,6.4,144.0
2018-06-04,97.0,72.0,44.7,19.2,1.6,4.6,97.0
2018-06-05,109.0,84.0,48.8,19.2,4.1,5.5,109.0
2018-06-06,147.0,98.0,58.4,21.1,5.1,7.3,147.0
2018-06-07,68.0,50.0,41.5,11.5,1.6,4.6,68.0
2018-06-08,61.0,40.0,34.2,18.8,1.6,4.6,61.0
2018-06-09,61.0,30.0,29.7,11.5,1.6,4.6,61.0
2018-06-10,104.0,42.0,40.3,11.9,1.6,6.4,104.0
2018-06-11,153.0,58.0,42.7,14.2,1.6,7.3,153.0
2018-06-12,164.0,73.0,32.9,25.6,2.1,9.1,164.0
2018-06-13,132.0,30.0,32.5,15.1,1.6,8.2,132.0
2018-06-14,72.0,35.0,51.9,17.9,1.6,6.4,72.0
2018-06-15,163.0,57.0,43.5,15.6,2.6,12.7,163.0
2018-06-16,161.0,70.0,37.4,15.1,2.1,8.2,161.0
2018-06-17,109.0,54.0,45.5,15.6,1.6,7.3,109.0
2018-06-18,163.0,71.0,36.2,17.9,1.6,8.2,163.0
2018-06-19,104.0,60.0,49.2,13.8,2.1,8.2,104.0
2018-06-20,102.0,48.0,42.7,16.0,1.6,7.3,102.0
2018-06-21,89.0,57.0,54.5,19.2,4.1,8.2,89.0
2018-06-22,139.0,70.0,39.0,28.4,3.6,10.0,139.0
2018-06-23,151.0,67.0,79.9,17.9,2.6,7.3,151.0
2018-06-24,139.0,70.0,76.0,12.4,2.1,6.4,139.0
2018-06-25,158.0,84.0,55.2,21.1,2.6,9.1,158.0
2018-06-26,189.0,78.0,58.4,16.5,2.1,13.0,189.0
2018-06-27,63.0,50.0,28.5,16.5,1.6,5.1,63.0
2018-06-28,34.0,22.0,29.7,12.4,1.6,2.8,34.0
2018-06-29,70.0,54.0,28.9,26.1,1.6,4.6,70.0
2018-06-30,91.0,65.0,44.7,20.6,3.1,7.3,91.0
2018-07-01,114.0,55.0,37.8,13.8,1.6,7.3,114.0
2018-12-31,124.0,59.0,2.9,29.8,5.6,9.1,124.0
2019-01-01,114.0,54.0,11.0,22.4,4.6,8.2,114.0
2019-01-02,104.0,51.0,4.1,26.1,6.1,9.1,104.0
2019-01-03,190.0,100.0,2.1,41.6,10.7,18.1,190.0
2019-01-04,46.0,34.0,18.7,11.5,2.6,3.7,46.0
2019-01-05,53.0,25.0,13.5,15.6,2.6,4.6,53.0
2019-01-06,159.0,77.0,2.5,34.3,7.1,11.8,159.0
2019-01-07,65.0,42.0,10.2,23.4,4.1,7.3,65.0
2019-01-08,34.0,25.0,17.9,10.1,2.1,3.7,34.0
2019-01-09,119.0,62.0,4.9,28.8,6.1,8.2,119.0
2019-01-10,168.0,87.0,2.1,38.4,8.7,14.5,168.0
2019-01-11,175.0,90.0,2.5,41.6,8.7,16.3,175.0
2019-01-12,252.0,135.0,2.1,49.9,7.6,27.2,252.0
2019-01-13,192.0,117.0,4.5,37.5,2.6,16.3,192.0
2019-01-14,217.0,122.0,4.9,44.8,4.6,21.7,217.0
2019-01-15,34.0,46.0,21.6,6.0,1.6,2.8,46.0
2019-01-16,127.0,65.0,4.1,28.8,5.6,7.3,127.0
2019-01-17,129.0,64.0,2.5,33.0,6.1,10.9,129.0
2019-01-18,160.0,85.0,2.1,40.3,9.2,15.4,160.0
2019-01-19,46.0,30.0,15.5,12.8,2.1,3.7,46.0
2019-01-20,34.0,23.0,21.6,7.8,1.6,2.8,34.0
2019-01-21,78.0,52.0,10.6,25.2,3.1,5.5,78.0
2019-01-22,87.0,58.0,7.0,29.3,4.1,8.2,87.0
2019-01-23,70.0,45.0,8.6,27.5,3.1,6.4,70.0
2019-01-24,153.0,61.0,4.1,27.0,6.1,11.8,153.0
2019-01-25,42.0,31.0,19.1,9.6,1.6,3.7,42.0
2019-01-26,55.0,26.0,8.2,15.1,2.6,5.5,55.0
2019-01-27,157.0,77.0,8.2,28.4,6.6,10.9,157.0
2019-01-28,53.0,38.0,18.3,14.2,3.1,5.5,53.0
2019-01-29,180.0,96.0,2.9,35.7,9.2,14.5,180.0
2019-01-30,50.0,61.0,21.2,7.4,2.1,3.7,61.0
2019-01-31,34.0,18.0,19.5,7.8,2.6,4.6,34.0
