date,pm25,pm10,o3,no2,so2,co,AQI
2018-02-17,104.0,42.0,35.8,12.4,6.1,5.5,104.0
2018-02-18,57.0,30.0,31.3,12.8,5.1,4.6,57.0
2018-02-19,53.0,14.0,32.1,12.4,4.6,4.6,53.0
2018-02-20,131.0,51.0,34.6,12.1,5.1,5.5,131.0
2018-02-21,97.0,46.0,35.0,12.4,5.1,5.5,97.0
2018-02-22,129.0,52.0,30.1,17.9,6.1,8.2,129.0
2018-02-23,147.0,53.0,31.7,17.4,5.6,7.3,147.0
2018-02-24,109.0,40.0,36.6,16.5,5.6,6.4,109.0
2018-02-25,93.0,40.0,35.8,14.2,5.1,5.5,93.0
2018-02-26,112.0,45.0,29.7,21.1,6.1,6.4,112.0
2018-02-27,107.0,43.0,41.6,13.8,5.6,4.6,107.0
2018-02-28,89.0,33.0,25.5,17.9,4.6,5.5,89.0
2018-03-01,154.0,57.0,29.7,20.6,5.6,8.2,154.0
2018-03-02,67.0,35.0,33.3,14.2,4.1,4.6,67.0
2018-03-03,85.0,34.0,28.5,18.3,4.6,6.4,85.0
2018-03-04,80.0,29.0,34.7,12.8,5.1,6.4,80.0
2018-03-05,65.0,40.0,34.6,10.7,4.6,4.6,65.0
2018-03-06,61.0,38.0,39.5,10.6,4.1,3.7,61.0
2018-03-07,70.0,27.0,28.5,17.9,4.6,4.6,70.0
2018-03-08,82.0,50.0,35.4,13.7,4.2,6.4,82.0
2018-03-09,109.0,47.0,27.7,19.7,5.6,6.4,109.0
2018-03-10,160.0,63.0,29.7,27.9,6.6,7.3,160.0
2018-03-11,158.0,62.0,36.6,25.6,5.6,6.4,158.0
2018-03-12,74.0,37.0,32.9,21.5,6.6,4.6,74.0
2018-03-13,78.0,37.0,27.3,17.9,6.6,5.5,78.0
2018-03-14,68.0,33.0,27.3,14.7,6.6,4.6,68.0
2018-03-15,104.0,46.0,10.6,31.1,6.6,7.3,104.0
2018-03-16,74.0,42.0,35.0,11.9,4.6,4.6,74.0
2018-03-17,61.0,36.0,35.4,12.4,4.4,3.7,61.0
2018-03-18,72.0,46.0,28.7,20.6,5.1,6.4,72.0
2018-03-19,87.0,33.0,28.5,16.5,4.6,5.5,87.0
2018-03-20,129.0,49.0,15.9,24.7,4.6,8.2,129.0
2018-03-21,76.0,24.0,17.7,23.0,4.6,6.4,76.0
2018-03-22,160.0,63.0,22.8,35.2,7.8,8.2,160.0
2018-03-23,171.0,77.0,32.1,29.8,7.6,8.2,171.0
