"Date","Nitrogen Dioxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"09/25/2016","23","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/26/2016","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/27/2016","35","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"09/28/2016","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"09/29/2016","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/30/2016","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/01/2016","24","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/02/2016","15","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/03/2016","10","","Lab Annex","12-086-4002","AQS"
"10/04/2016","23","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/11/2016","3","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"10/12/2016","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/13/2016","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/14/2016","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/15/2016","19","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/16/2016","18","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/17/2016","8","","Lab Annex","12-086-4002","AQS"
"10/18/2016","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/19/2016","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/20/2016","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/21/2016","37","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"10/22/2016","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/23/2016","16","","Rosenstiel","12-086-0027","AQS"
"10/24/2016","34","","Lab Annex","12-086-4002","AQS"
"10/25/2016","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/26/2016","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/27/2016","23","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/28/2016","22","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/29/2016","15","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/30/2016","9","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/31/2016","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/01/2016","12","","Lab Annex","12-086-4002","AQS"
"11/02/2016","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/03/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/04/2016","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/05/2016","28","","Lab Annex","12-086-4002","AQS"
"11/06/2016","13","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/07/2016","9","","Lab Annex","12-086-4002","AQS"
"11/08/2016","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/09/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/10/2016","34","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/11/2016","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/12/2016","37","","Rosenstiel","12-086-0027","AQS"
"11/13/2016","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/14/2016","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/15/2016","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/16/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/17/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/18/2016","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/19/2016","33","","Rosenstiel","12-086-0027","AQS"
"11/20/2016","22","","Rosenstiel","12-086-0027","AQS"
"11/21/2016","41","","Lantana Preserve","12-099-0021","AQS"
"11/22/2016","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/23/2016","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/24/2016","14","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/25/2016","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/26/2016","27","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/27/2016","28","","Rosenstiel","12-086-0027","AQS"
"11/28/2016","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/29/2016","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/30/2016","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/01/2016","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/02/2016","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/03/2016","23","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/04/2016","22","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/05/2016","10","","Lab Annex","12-086-4002","AQS"
"12/06/2016","8","","Lab Annex","12-086-4002","AQS"
"12/07/2016","18","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/08/2016","32","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/09/2016","25","","Rosenstiel","12-086-0027","AQS"
"12/10/2016","24","","Rosenstiel","12-086-0027","AQS"
"12/11/2016","7","","Lab Annex","12-086-4002","AQS"
"12/12/2016","18","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/13/2016","17","","Rosenstiel","12-086-0027","AQS"
"12/14/2016","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/15/2016","23","","Lab Annex","12-086-4002","AQS"
"12/16/2016","22","","Lab Annex","12-086-4002","AQS"
"12/17/2016","23","","Lab Annex","12-086-4002","AQS"
"12/18/2016","8","","Lab Annex","12-086-4002","AQS"
"12/19/2016","12","","Lab Annex","12-086-4002","AQS"
"12/20/2016","18","","Lab Annex","12-086-4002","AQS"
"12/21/2016","15","","Rosenstiel","12-086-0027","AQS"
"12/22/2016","21","","Lab Annex","12-086-4002","AQS"
"12/23/2016","18","","Lab Annex","12-086-4002","AQS"
"12/24/2016","11","","Lantana Preserve","12-099-0021","AQS"
"12/25/2016","2","","Lab Annex","12-086-4002","AQS"
"12/26/2016","3","","Lab Annex","12-086-4002","AQS"
"12/27/2016","18","","Lantana Preserve","12-099-0021","AQS"
"12/28/2016","35","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/29/2016","34","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/30/2016","21","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/31/2016","20","","Rosenstiel","12-086-0027","AQS"
"01/01/2017","6","","Lab Annex","12-086-4002","AQS"
"01/02/2017","24","","Lab Annex","12-086-4002","AQS"
"01/03/2017","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/04/2017","23","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/05/2017","38","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/06/2017","29","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/07/2017","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/08/2017","12","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/09/2017","22","","Lab Annex","12-086-4002","AQS"
"01/10/2017","13","","Lantana Preserve","12-099-0021","AQS"
"01/11/2017","10","","Rosenstiel","12-086-0027","AQS"
"01/12/2017","32","","Perimeter Road","12-086-0035","AQS"
"01/13/2017","31","","Perimeter Road","12-086-0035","AQS"
"01/14/2017","20","","Perimeter Road","12-086-0035","AQS"
"01/15/2017","18","","Perimeter Road","12-086-0035","AQS"
"01/16/2017","19","","Perimeter Road","12-086-0035","AQS"
"01/17/2017","26","","Perimeter Road","12-086-0035","AQS"
"01/18/2017","32","","Perimeter Road","12-086-0035","AQS"
"01/19/2017","34","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/20/2017","35","","Perimeter Road","12-086-0035","AQS"
"01/21/2017","36","","Perimeter Road","12-086-0035","AQS"
"01/22/2017","15","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/23/2017","30","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/24/2017","37","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/25/2017","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/26/2017","42","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/27/2017","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/28/2017","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/29/2017","39","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/30/2017","37","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/31/2017","46","","Perimeter Road","12-086-0035","AQS"
"02/01/2017","57","","Perimeter Road","12-086-0035","AQS"
"02/02/2017","41","","Perimeter Road","12-086-0035","AQS"
"02/03/2017","41","","Perimeter Road","12-086-0035","AQS"
"02/04/2017","33","","Rosenstiel","12-086-0027","AQS"
"02/05/2017","33","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/06/2017","39","","Perimeter Road","12-086-0035","AQS"
"02/07/2017","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/08/2017","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/09/2017","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/10/2017","27","","Rosenstiel","12-086-0027","AQS"
"02/11/2017","35","","Perimeter Road","12-086-0035","AQS"
"02/12/2017","36","","Perimeter Road","12-086-0035","AQS"
"02/13/2017","27","","Perimeter Road","12-086-0035","AQS"
"02/14/2017","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/15/2017","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/16/2017","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/17/2017","41","","Rosenstiel","12-086-0027","AQS"
"02/18/2017","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/19/2017","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/20/2017","42","","Perimeter Road","12-086-0035","AQS"
"02/21/2017","42","","Perimeter Road","12-086-0035","AQS"
"02/22/2017","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/23/2017","33","","Perimeter Road","12-086-0035","AQS"
"02/24/2017","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/25/2017","30","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/26/2017","22","","Rosenstiel","12-086-0027","AQS"
"02/27/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/28/2017","19","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/01/2017","21","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/02/2017","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/03/2017","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/04/2017","18","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/05/2017","11","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/06/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/07/2017","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/08/2017","26","","Perimeter Road","12-086-0035","AQS"
"03/09/2017","36","","Perimeter Road","12-086-0035","AQS"
"03/10/2017","31","","Perimeter Road","12-086-0035","AQS"
"03/11/2017","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"03/12/2017","39","","Perimeter Road","12-086-0035","AQS"
"03/13/2017","36","","Perimeter Road","12-086-0035","AQS"
"03/14/2017","21","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"03/15/2017","27","","Perimeter Road","12-086-0035","AQS"
"03/16/2017","34","","Perimeter Road","12-086-0035","AQS"
"03/17/2017","42","","Rosenstiel","12-086-0027","AQS"
"03/18/2017","31","","Perimeter Road","12-086-0035","AQS"
"03/19/2017","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"03/20/2017","33","","Perimeter Road","12-086-0035","AQS"
"03/21/2017","37","","Rosenstiel","12-086-0027","AQS"
"03/22/2017","42","","Perimeter Road","12-086-0035","AQS"
"03/23/2017","35","","Perimeter Road","12-086-0035","AQS"
"03/24/2017","10","","Perimeter Road","12-086-0035","AQS"
"03/25/2017","27","","Perimeter Road","12-086-0035","AQS"
"03/26/2017","23","","Perimeter Road","12-086-0035","AQS"
"03/27/2017","35","","Perimeter Road","12-086-0035","AQS"
"03/28/2017","33","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"03/29/2017","42","","Perimeter Road","12-086-0035","AQS"
"03/30/2017","25","","Lab Annex","12-086-4002","AQS"
"03/31/2017","28","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"04/01/2017","28","","Perimeter Road","12-086-0035","AQS"
"04/02/2017","20","","Perimeter Road","12-086-0035","AQS"
"04/03/2017","10","","Lab Annex","12-086-4002","AQS"
"04/04/2017","11","","Perimeter Road","12-086-0035","AQS"
"04/05/2017","16","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"04/06/2017","22","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/07/2017","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/08/2017","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/09/2017","42","","Perimeter Road","12-086-0035","AQS"
"04/10/2017","53","","Perimeter Road","12-086-0035","AQS"
"04/11/2017","40","","Perimeter Road","12-086-0035","AQS"
"04/12/2017","24","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/13/2017","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/14/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/15/2017","12","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/16/2017","14","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/17/2017","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/18/2017","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/19/2017","27","","Perimeter Road","12-086-0035","AQS"
"04/20/2017","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/21/2017","32","","Perimeter Road","12-086-0035","AQS"
"04/22/2017","30","","Lab Annex","12-086-4002","AQS"
"04/23/2017","30","","Perimeter Road","12-086-0035","AQS"
"04/24/2017","24","","Lab Annex","12-086-4002","AQS"
"04/25/2017","33","","Perimeter Road","12-086-0035","AQS"
"04/26/2017","44","","Perimeter Road","12-086-0035","AQS"
"04/27/2017","29","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/28/2017","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/29/2017","14","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/30/2017","16","","Lab Annex","12-086-4002","AQS"
"05/01/2017","20","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/02/2017","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/03/2017","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/04/2017","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/05/2017","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/06/2017","34","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/07/2017","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/08/2017","43","","Rosenstiel","12-086-0027","AQS"
"05/09/2017","52","","Lab Annex","12-086-4002","AQS"
"05/10/2017","42","","Perimeter Road","12-086-0035","AQS"
"05/11/2017","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/12/2017","34","","Lab Annex","12-086-4002","AQS"
"05/13/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/14/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/15/2017","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/16/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/17/2017","22","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/18/2017","17","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/19/2017","15","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/20/2017","11","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/21/2017","15","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/22/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/23/2017","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/24/2017","14","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/25/2017","15","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/26/2017","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/27/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/28/2017","20","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/29/2017","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/30/2017","20","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/31/2017","22","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/01/2017","23","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/02/2017","36","","Perimeter Road","12-086-0035","AQS"
"06/03/2017","23","","Perimeter Road","12-086-0035","AQS"
"06/04/2017","18","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/05/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/06/2017","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/07/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/08/2017","19","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/09/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/10/2017","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/11/2017","11","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/12/2017","14","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/13/2017","22","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/14/2017","25","","Perimeter Road","12-086-0035","AQS"
"06/15/2017","35","","Perimeter Road","12-086-0035","AQS"
"06/16/2017","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/17/2017","19","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/18/2017","16","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/19/2017","15","","Lab Annex","12-086-4002","AQS"
"06/20/2017","8","","Perimeter Road","12-086-0035","AQS"
"06/21/2017","15","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/22/2017","17","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/23/2017","19","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/24/2017","14","","Near Road - Fort Lauderdale","12-011-0035","AQS"
