Date,PM10 AQI Value,Site Name,Site ID,Source
03/21/2018,21,Anaheim,06-059-0007,AQS
03/22/2018,10,Glendora,06-037-0016,AQS
03/23/2018,11,Glendora,06-037-0016,AQS
03/24/2018,16,Glendora,06-037-0016,AQS
03/25/2018,14,Glendora,06-037-0016,AQS
03/26/2018,14,Glendora,06-037-0016,AQS
03/27/2018,30,Long Beach (hudson),06-037-4006,AQS
03/28/2018,20,Glendora,06-037-0016,AQS
03/29/2018,31,Glendora,06-037-0016,AQS
03/30/2018,37,Glendora,06-037-0016,AQS
03/31/2018,33,Glendora,06-037-0016,AQS
04/01/2018,33,Glendora,06-037-0016,AQS
04/02/2018,23,Glendora,06-037-0016,AQS
04/03/2018,35,Glendora,06-037-0016,AQS
04/04/2018,48,Glendora,06-037-0016,AQS
04/05/2018,51,Glendora,06-037-0016,AQS
04/06/2018,37,Glendora,06-037-0016,AQS
04/07/2018,24,Glendora,06-037-0016,AQS
04/08/2018,28,Long Beach (hudson),06-037-4006,AQS
04/09/2018,40,Anaheim,06-059-0007,AQS
04/10/2018,35,Anaheim,06-059-0007,AQS
04/11/2018,31,Lancaster-division Street,06-037-9033,AQS
04/12/2018,35,Lancaster-division Street,06-037-9033,AQS
04/13/2018,39,Anaheim,06-059-0007,AQS
04/14/2018,40,Anaheim,06-059-0007,AQS
04/15/2018,29,Anaheim,06-059-0007,AQS
04/16/2018,22,Glendora,06-037-0016,AQS
04/17/2018,19,Anaheim,06-059-0007,AQS
04/18/2018,19,Glendora,06-037-0016,AQS
04/19/2018,17,Lancaster-division Street,06-037-9033,AQS
04/20/2018,30,Long Beach (hudson),06-037-4006,AQS
04/21/2018,28,Glendora,06-037-0016,AQS
04/22/2018,25,Glendora,06-037-0016,AQS
04/23/2018,41,Glendora,06-037-0016,AQS
04/24/2018,45,Glendora,06-037-0016,AQS
04/25/2018,48,Glendora,06-037-0016,AQS
04/26/2018,44,Glendora,06-037-0016,AQS
04/27/2018,38,Glendora,06-037-0016,AQS
04/28/2018,33,Glendora,06-037-0016,AQS
04/29/2018,27,Glendora,06-037-0016,AQS
04/30/2018,26,Glendora,06-037-0016,AQS
05/01/2018,21,Glendora,06-037-0016,AQS
05/02/2018,23,Long Beach (hudson),06-037-4006,AQS
05/03/2018,26,Glendora,06-037-0016,AQS
05/04/2018,31,Lancaster-division Street,06-037-9033,AQS
05/05/2018,31,Anaheim,06-059-0007,AQS
05/06/2018,28,Glendora,06-037-0016,AQS
05/07/2018,35,Glendora,06-037-0016,AQS
05/08/2018,44,Glendora,06-037-0016,AQS
05/09/2018,47,Glendora,06-037-0016,AQS
05/10/2018,47,Glendora,06-037-0016,AQS
05/11/2018,36,Lancaster-division Street,06-037-9033,AQS
05/12/2018,23,Lancaster-division Street,06-037-9033,AQS
05/13/2018,15,Lancaster-division Street,06-037-9033,AQS
05/14/2018,28,Glendora,06-037-0016,AQS
05/15/2018,23,Glendora,06-037-0016,AQS
05/16/2018,21,Glendora,06-037-0016,AQS
05/17/2018,26,Lancaster-division Street,06-037-9033,AQS
05/18/2018,28,Glendora,06-037-0016,AQS
05/19/2018,26,Lancaster-division Street,06-037-9033,AQS
05/20/2018,26,Lancaster-division Street,06-037-9033,AQS
05/21/2018,21,Lancaster-division Street,06-037-9033,AQS
05/22/2018,22,Lancaster-division Street,06-037-9033,AQS
05/23/2018,23,Lancaster-division Street,06-037-9033,AQS
05/24/2018,25,Lancaster-division Street,06-037-9033,AQS
05/25/2018,13,Glendora,06-037-0016,AQS
05/26/2018,22,Los Angeles-north Main Street,06-037-1103,AQS
05/27/2018,19,Glendora,06-037-0016,AQS
05/28/2018,32,Glendora,06-037-0016,AQS
05/29/2018,38,Glendora,06-037-0016,AQS
05/30/2018,26,Lancaster-division Street,06-037-9033,AQS
05/31/2018,21,Lancaster-division Street,06-037-9033,AQS
06/01/2018,30,Azusa,06-037-0002,AQS
06/02/2018,30,Glendora,06-037-0016,AQS
06/03/2018,31,Glendora,06-037-0016,AQS
06/04/2018,61,Lancaster-division Street,06-037-9033,AQS
06/05/2018,42,Glendora,06-037-0016,AQS
06/06/2018,36,Glendora,06-037-0016,AQS
06/07/2018,33,Glendora,06-037-0016,AQS
06/08/2018,35,Glendora,06-037-0016,AQS
06/09/2018,45,Lancaster-division Street,06-037-9033,AQS
06/10/2018,34,Glendora,06-037-0016,AQS
06/11/2018,44,Glendora,06-037-0016,AQS
06/12/2018,50,Glendora,06-037-0016,AQS
06/13/2018,48,Azusa,06-037-0002,AQS
06/14/2018,35,Glendora,06-037-0016,AQS
06/15/2018,36,Glendora,06-037-0016,AQS
06/16/2018,31,Lancaster-division Street,06-037-9033,AQS
06/17/2018,19,Lancaster-division Street,06-037-9033,AQS
06/18/2018,23,Glendora,06-037-0016,AQS
06/19/2018,36,Azusa,06-037-0002,AQS
06/20/2018,45,Glendora,06-037-0016,AQS
06/21/2018,50,Glendora,06-037-0016,AQS
06/22/2018,45,Glendora,06-037-0016,AQS
06/23/2018,33,Glendora,06-037-0016,AQS
06/24/2018,27,Glendora,06-037-0016,AQS
06/25/2018,34,Azusa,06-037-0002,AQS
06/26/2018,32,Glendora,06-037-0016,AQS
06/27/2018,39,Glendora,06-037-0016,AQS
06/28/2018,33,Glendora,06-037-0016,AQS
06/29/2018,32,Glendora,06-037-0016,AQS
06/30/2018,28,Glendora,06-037-0016,AQS
07/01/2018,23,Glendora,06-037-0016,AQS
07/02/2018,27,Lancaster-division Street,06-037-9033,AQS
07/03/2018,30,Lancaster-division Street,06-037-9033,AQS
07/04/2018,45,Anaheim,06-059-0007,AQS
07/05/2018,74,Glendora,06-037-0016,AQS
07/06/2018,39,Anaheim,06-059-0007,AQS
07/07/2018,54,Azusa,06-037-0002,AQS
07/08/2018,33,Lancaster-division Street,06-037-9033,AQS
07/09/2018,68,Glendora,06-037-0016,AQS
07/10/2018,51,Glendora,06-037-0016,AQS
07/11/2018,49,Lancaster-division Street,06-037-9033,AQS
07/12/2018,40,Glendora,06-037-0016,AQS
07/13/2018,46,Azusa,06-037-0002,AQS
07/14/2018,31,Glendora,06-037-0016,AQS
07/15/2018,27,Glendora,06-037-0016,AQS
07/16/2018,40,Glendora,06-037-0016,AQS
07/17/2018,43,Glendora,06-037-0016,AQS
07/18/2018,42,Glendora,06-037-0016,AQS
07/19/2018,49,Azusa,06-037-0002,AQS
07/20/2018,27,Glendora,06-037-0016,AQS
07/21/2018,20,Glendora,06-037-0016,AQS
07/22/2018,19,Glendora,06-037-0016,AQS
07/23/2018,39,Glendora,06-037-0016,AQS
07/24/2018,49,Glendora,06-037-0016,AQS
07/25/2018,53,Azusa,06-037-0002,AQS
07/26/2018,50,Glendora,06-037-0016,AQS
07/27/2018,48,Glendora,06-037-0016,AQS
07/28/2018,34,Glendora,06-037-0016,AQS
07/29/2018,29,Glendora,06-037-0016,AQS
07/30/2018,36,Lancaster-division Street,06-037-9033,AQS
07/31/2018,55,Azusa,06-037-0002,AQS
08/01/2018,35,Lancaster-division Street,06-037-9033,AQS
08/02/2018,37,Lancaster-division Street,06-037-9033,AQS
08/03/2018,35,Glendora,06-037-0016,AQS
08/04/2018,52,Lancaster-division Street,06-037-9033,AQS
08/05/2018,34,Glendora,06-037-0016,AQS
08/06/2018,57,Azusa,06-037-0002,AQS
08/07/2018,51,Lancaster-division Street,06-037-9033,AQS
08/08/2018,33,Lancaster-division Street,06-037-9033,AQS
08/09/2018,47,Lancaster-division Street,06-037-9033,AQS
08/10/2018,35,Lancaster-division Street,06-037-9033,AQS
08/11/2018,30,Lancaster-division Street,06-037-9033,AQS
08/12/2018,28,Lancaster-division Street,06-037-9033,AQS
08/13/2018,28,Glendora,06-037-0016,AQS
08/14/2018,28,Lancaster-division Street,06-037-9033,AQS
08/15/2018,33,Glendora,06-037-0016,AQS
08/16/2018,40,Glendora,06-037-0016,AQS
08/17/2018,44,Glendora,06-037-0016,AQS
08/18/2018,40,Glendora,06-037-0016,AQS
08/19/2018,44,Glendora,06-037-0016,AQS
08/20/2018,45,Glendora,06-037-0016,AQS
08/21/2018,46,Glendora,06-037-0016,AQS
08/22/2018,40,Glendora,06-037-0016,AQS
08/23/2018,39,Glendora,06-037-0016,AQS
08/24/2018,45,Azusa,06-037-0002,AQS
08/25/2018,46,Glendora,06-037-0016,AQS
08/26/2018,40,Glendora,06-037-0016,AQS
08/27/2018,44,Glendora,06-037-0016,AQS
08/28/2018,41,Glendora,06-037-0016,AQS
08/29/2018,30,Glendora,06-037-0016,AQS
08/30/2018,54,Azusa,06-037-0002,AQS
08/31/2018,43,Lancaster-division Street,06-037-9033,AQS
09/01/2018,40,Glendora,06-037-0016,AQS
09/02/2018,34,Glendora,06-037-0016,AQS
09/03/2018,40,Lancaster-division Street,06-037-9033,AQS
09/04/2018,37,Glendora,06-037-0016,AQS
09/05/2018,32,Glendora,06-037-0016,AQS
09/06/2018,35,Glendora,06-037-0016,AQS
09/07/2018,45,Glendora,06-037-0016,AQS
09/08/2018,38,Glendora,06-037-0016,AQS
09/09/2018,31,Glendora,06-037-0016,AQS
09/10/2018,37,Glendora,06-037-0016,AQS
09/11/2018,37,Glendora,06-037-0016,AQS
09/12/2018,39,Glendora,06-037-0016,AQS
09/13/2018,32,Glendora,06-037-0016,AQS
09/14/2018,32,Anaheim,06-059-0007,AQS
09/15/2018,32,Anaheim,06-059-0007,AQS
09/16/2018,27,Anaheim,06-059-0007,AQS
09/17/2018,46,Azusa,06-037-0002,AQS
09/18/2018,28,Anaheim,06-059-0007,AQS
09/19/2018,31,Lancaster-division Street,06-037-9033,AQS
09/20/2018,68,Lancaster-division Street,06-037-9033,AQS
09/21/2018,66,Lancaster-division Street,06-037-9033,AQS
09/22/2018,41,Glendora,06-037-0016,AQS
09/23/2018,30,Azusa,06-037-0002,AQS
09/24/2018,35,Glendora,06-037-0016,AQS
09/25/2018,46,Glendora,06-037-0016,AQS
09/26/2018,52,Glendora,06-037-0016,AQS
09/27/2018,56,Glendora,06-037-0016,AQS
09/28/2018,52,Glendora,06-037-0016,AQS
09/29/2018,31,Glendora,06-037-0016,AQS
09/30/2018,20,Anaheim,06-059-0007,AQS
10/01/2018,23,Anaheim,06-059-0007,AQS
10/02/2018,28,Glendora,06-037-0016,AQS
10/03/2018,23,Glendora,06-037-0016,AQS
10/04/2018,11,Glendora,06-037-0016,AQS
10/05/2018,21,Azusa,06-037-0002,AQS
10/06/2018,47,Lancaster-division Street,06-037-9033,AQS
10/07/2018,24,Glendora,06-037-0016,AQS
10/08/2018,23,Glendora,06-037-0016,AQS
10/09/2018,23,Glendora,06-037-0016,AQS
10/10/2018,21,Anaheim,06-059-0007,AQS
10/11/2018,29,Azusa,06-037-0002,AQS
10/12/2018,24,Lancaster-division Street,06-037-9033,AQS
10/13/2018,10,Glendora,06-037-0016,AQS
10/14/2018,20,Lancaster-division Street,06-037-9033,AQS
10/15/2018,58,Anaheim,06-059-0007,AQS
10/16/2018,29,Anaheim,06-059-0007,AQS
10/17/2018,38,Long Beach (hudson),06-037-4006,AQS
10/18/2018,26,Anaheim,06-059-0007,AQS
10/19/2018,31,Anaheim,06-059-0007,AQS
10/20/2018,23,Anaheim,06-059-0007,AQS
10/21/2018,21,Anaheim,06-059-0007,AQS
10/22/2018,32,Glendora,06-037-0016,AQS
10/23/2018,48,Azusa,06-037-0002,AQS
10/24/2018,31,Glendora,06-037-0016,AQS
10/25/2018,35,Lancaster-division Street,06-037-9033,AQS
10/26/2018,46,Anaheim,06-059-0007,AQS
10/27/2018,33,Anaheim,06-059-0007,AQS
10/28/2018,28,Glendora,06-037-0016,AQS
10/29/2018,57,Los Angeles-north Main Street,06-037-1103,AQS
10/30/2018,40,Lancaster-division Street,06-037-9033,AQS
10/31/2018,39,Anaheim,06-059-0007,AQS
11/01/2018,38,Anaheim,06-059-0007,AQS
11/02/2018,33,Anaheim,06-059-0007,AQS
11/03/2018,31,Anaheim,06-059-0007,AQS
11/04/2018,43,Los Angeles-north Main Street,06-037-1103,AQS
11/05/2018,28,Glendora,06-037-0016,AQS
11/06/2018,33,Lancaster-division Street,06-037-9033,AQS
11/07/2018,31,Glendora,06-037-0016,AQS
11/08/2018,88,Anaheim,06-059-0007,AQS
11/09/2018,49,Anaheim,06-059-0007,AQS
11/10/2018,52,Long Beach (hudson),06-037-4006,AQS
11/11/2018,45,Anaheim,06-059-0007,AQS
11/12/2018,26,Anaheim,06-059-0007,AQS
11/13/2018,30,Anaheim,06-059-0007,AQS
11/14/2018,22,Anaheim,06-059-0007,AQS
11/15/2018,31,Lancaster-division Street,06-037-9033,AQS
11/16/2018,41,Long Beach (hudson),06-037-4006,AQS
11/17/2018,29,Lancaster-division Street,06-037-9033,AQS
11/18/2018,47,Anaheim,06-059-0007,AQS
11/19/2018,54,Anaheim,06-059-0007,AQS
11/20/2018,46,Anaheim,06-059-0007,AQS
11/21/2018,34,Lancaster-division Street,06-037-9033,AQS
11/22/2018,13,Los Angeles-north Main Street,06-037-1103,AQS
11/23/2018,16,Glendora,06-037-0016,AQS
11/24/2018,21,Anaheim,06-059-0007,AQS
11/25/2018,23,Anaheim,06-059-0007,AQS
11/26/2018,25,Lancaster-division Street,06-037-9033,AQS
11/27/2018,29,Anaheim,06-059-0007,AQS
11/28/2018,25,Los Angeles-north Main Street,06-037-1103,AQS
11/29/2018,7,Anaheim,06-059-0007,AQS
11/30/2018,17,Anaheim,06-059-0007,AQS
12/01/2018,19,Anaheim,06-059-0007,AQS
12/02/2018,14,Anaheim,06-059-0007,AQS
12/03/2018,18,Anaheim,06-059-0007,AQS
12/04/2018,21,Long Beach (south),06-037-4004,AQS
12/05/2018,10,Anaheim,06-059-0007,AQS
12/06/2018,3,Lancaster-division Street,06-037-9033,AQS
12/07/2018,10,Anaheim,06-059-0007,AQS
12/08/2018,19,Anaheim,06-059-0007,AQS
12/09/2018,24,Anaheim,06-059-0007,AQS
12/10/2018,45,Anaheim,06-059-0007,AQS
12/11/2018,31,Anaheim,06-059-0007,AQS
12/12/2018,28,Anaheim,06-059-0007,AQS
12/13/2018,30,Anaheim,06-059-0007,AQS
12/14/2018,42,Anaheim,06-059-0007,AQS
12/15/2018,34,Anaheim,06-059-0007,AQS
12/16/2018,31,Los Angeles-north Main Street,06-037-1103,AQS
12/17/2018,19,Anaheim,06-059-0007,AQS
12/18/2018,19,Anaheim,06-059-0007,AQS
12/19/2018,36,Anaheim,06-059-0007,AQS
12/20/2018,43,Anaheim,06-059-0007,AQS
12/21/2018,36,Anaheim,06-059-0007,AQS
12/22/2018,47,Los Angeles-north Main Street,06-037-1103,AQS
12/23/2018,44,Anaheim,06-059-0007,AQS
12/24/2018,51,Anaheim,06-059-0007,AQS
12/25/2018,12,Anaheim,06-059-0007,AQS
12/26/2018,20,Anaheim,06-059-0007,AQS
12/27/2018,19,Anaheim,06-059-0007,AQS
12/28/2018,35,Long Beach (hudson),06-037-4006,AQS
12/29/2018,20,Anaheim,06-059-0007,AQS
12/30/2018,19,Anaheim,06-059-0007,AQS
12/31/2018,32,Anaheim,06-059-0007,AQS
01/01/2019,23,Anaheim,06-059-0007,AQS
01/02/2019,22,Anaheim,06-059-0007,AQS
01/03/2019,44,Long Beach (hudson),06-037-4006,AQS
01/04/2019,30,Anaheim,06-059-0007,AQS
01/05/2019,26,Anaheim,06-059-0007,AQS
01/06/2019,11,Anaheim,06-059-0007,AQS
01/07/2019,14,Anaheim,06-059-0007,AQS
01/08/2019,16,Anaheim,06-059-0007,AQS
01/09/2019,35,Long Beach (hudson),06-037-4006,AQS
01/10/2019,23,Anaheim,06-059-0007,AQS
01/11/2019,29,Anaheim,06-059-0007,AQS
01/12/2019,8,Anaheim,06-059-0007,AQS
01/13/2019,13,Anaheim,06-059-0007,AQS
01/14/2019,6,Anaheim,06-059-0007,AQS
01/15/2019,8,Long Beach (hudson),06-037-4006,AQS
01/16/2019,3,Glendora,06-037-0016,AQS
01/17/2019,3,Glendora,06-037-0016,AQS
01/18/2019,25,Anaheim,06-059-0007,AQS
01/19/2019,19,Anaheim,06-059-0007,AQS
01/20/2019,8,Anaheim,06-059-0007,AQS
01/21/2019,34,Long Beach (hudson),06-037-4006,AQS
01/22/2019,19,Anaheim,06-059-0007,AQS
01/23/2019,19,Anaheim,06-059-0007,AQS
01/24/2019,27,Anaheim,06-059-0007,AQS
01/25/2019,15,Lancaster-division Street,06-037-9033,AQS
01/26/2019,19,Anaheim,06-059-0007,AQS
01/27/2019,40,Long Beach (hudson),06-037-4006,AQS
01/28/2019,39,Anaheim,06-059-0007,AQS
01/29/2019,32,Anaheim,06-059-0007,AQS
01/30/2019,31,Glendora,06-037-0016,AQS
01/31/2019,22,Glendora,06-037-0016,AQS
02/01/2019,10,Lancaster-division Street,06-037-9033,AQS
02/02/2019,12,Lax Hastings,06-037-5005,AQS
02/03/2019,6,Anaheim,06-059-0007,AQS
02/04/2019,5,Anaheim,06-059-0007,AQS
02/05/2019,5,Anaheim,06-059-0007,AQS
02/06/2019,9,Anaheim,06-059-0007,AQS
02/07/2019,14,Anaheim,06-059-0007,AQS
02/08/2019,22,Los Angeles-north Main Street,06-037-1103,AQS
02/09/2019,11,Anaheim,06-059-0007,AQS
02/10/2019,8,Anaheim,06-059-0007,AQS
02/11/2019,13,Anaheim,06-059-0007,AQS
02/12/2019,16,Lancaster-division Street,06-037-9033,AQS
02/13/2019,13,Lancaster-division Street,06-037-9033,AQS
02/14/2019,12,Lax Hastings,06-037-5005,AQS
02/15/2019,11,Anaheim,06-059-0007,AQS
02/16/2019,6,Anaheim,06-059-0007,AQS
02/17/2019,10,Anaheim,06-059-0007,AQS
02/18/2019,8,Anaheim,06-059-0007,AQS
02/19/2019,13,Anaheim,06-059-0007,AQS
02/20/2019,34,Long Beach (hudson),06-037-4006,AQS
02/21/2019,7,Anaheim,06-059-0007,AQS
02/22/2019,12,Anaheim,06-059-0007,AQS
02/23/2019,13,Anaheim,06-059-0007,AQS
02/24/2019,17,Anaheim,06-059-0007,AQS
02/25/2019,19,Lancaster-division Street,06-037-9033,AQS
02/26/2019,37,Los Angeles-north Main Street,06-037-1103,AQS
02/27/2019,19,Glendora,06-037-0016,AQS
02/28/2019,15,Glendora,06-037-0016,AQS
03/01/2019,17,Glendora,06-037-0016,AQS
03/02/2019,6,Glendora,06-037-0016,AQS
03/03/2019,3,Glendora,06-037-0016,AQS
03/04/2019,16,Long Beach (hudson),06-037-4006,AQS
03/05/2019,19,Anaheim,06-059-0007,AQS
03/06/2019,8,Anaheim,06-059-0007,AQS
03/07/2019,7,Anaheim,06-059-0007,AQS
03/08/2019,9,Anaheim,06-059-0007,AQS
03/09/2019,8,Anaheim,06-059-0007,AQS
03/10/2019,11,Los Angeles-north Main Street,06-037-1103,AQS
03/11/2019,12,Anaheim,06-059-0007,AQS
03/12/2019,17,Anaheim,06-059-0007,AQS
03/13/2019,26,Anaheim,06-059-0007,AQS
03/14/2019,36,Anaheim,06-059-0007,AQS
03/15/2019,14,Anaheim,06-059-0007,AQS
03/16/2019,31,Long Beach (hudson),06-037-4006,AQS
03/17/2019,16,Anaheim,06-059-0007,AQS
03/18/2019,23,Lancaster-division Street,06-037-9033,AQS
03/19/2019,25,Lancaster-division Street,06-037-9033,AQS
03/20/2019,10,Anaheim,06-059-0007,AQS
03/21/2019,8,Anaheim,06-059-0007,AQS
03/22/2019,19,Long Beach (hudson),06-037-4006,AQS
03/23/2019,11,Anaheim,06-059-0007,AQS
03/24/2019,13,Lancaster-division Street,06-037-9033,AQS
03/25/2019,25,Anaheim,06-059-0007,AQS
03/26/2019,26,Lancaster-division Street,06-037-9033,AQS
03/27/2019,17,Glendora,06-037-0016,AQS
03/28/2019,33,Long Beach (hudson),06-037-4006,AQS
03/29/2019,23,Anaheim,06-059-0007,AQS
03/30/2019,25,Anaheim,06-059-0007,AQS
03/31/2019,19,Anaheim,06-059-0007,AQS
04/01/2019,24,Lancaster-division Street,06-037-9033,AQS
04/02/2019,21,Lancaster-division Street,06-037-9033,AQS
04/03/2019,15,Azusa,06-037-0002,AQS
04/04/2019,11,Lancaster-division Street,06-037-9033,AQS
04/05/2019,6,Glendora,06-037-0016,AQS
04/06/2019,8,Glendora,06-037-0016,AQS
04/07/2019,18,Anaheim,06-059-0007,AQS
04/08/2019,27,Anaheim,06-059-0007,AQS
04/09/2019,101,Long Beach (hudson),06-037-4006,AQS
04/10/2019,19,Anaheim,06-059-0007,AQS
04/11/2019,26,Anaheim,06-059-0007,AQS
04/12/2019,26,Anaheim,06-059-0007,AQS
04/13/2019,23,Anaheim,06-059-0007,AQS
04/14/2019,18,Anaheim,06-059-0007,AQS
04/15/2019,33,Azusa,06-037-0002,AQS
04/16/2019,14,Glendora,06-037-0016,AQS
04/17/2019,20,Anaheim,06-059-0007,AQS
04/18/2019,30,Anaheim,06-059-0007,AQS
04/19/2019,34,Glendora,06-037-0016,AQS
04/20/2019,14,Glendora,06-037-0016,AQS
04/21/2019,16,Los Angeles-north Main Street,06-037-1103,AQS
04/22/2019,24,Glendora,06-037-0016,AQS
04/23/2019,34,Glendora,06-037-0016,AQS
04/24/2019,35,Glendora,06-037-0016,AQS
04/25/2019,37,Glendora,06-037-0016,AQS
04/26/2019,34,Glendora,06-037-0016,AQS
04/27/2019,32,Azusa,06-037-0002,AQS
04/28/2019,24,Glendora,06-037-0016,AQS
04/29/2019,14,Lancaster-division Street,06-037-9033,AQS
04/30/2019,12,Lancaster-division Street,06-037-9033,AQS
05/01/2019,24,Lancaster-division Street,06-037-9033,AQS
05/02/2019,30,Lancaster-division Street,06-037-9033,AQS
05/03/2019,41,Azusa,06-037-0002,AQS
05/04/2019,31,Glendora,06-037-0016,AQS
05/05/2019,27,Lancaster-division Street,06-037-9033,AQS
05/06/2019,13,Lancaster-division Street,06-037-9033,AQS
05/07/2019,20,Lancaster-division Street,06-037-9033,AQS
05/08/2019,20,Lancaster-division Street,06-037-9033,AQS
05/09/2019,20,Lancaster-division Street,06-037-9033,AQS
05/10/2019,10,Azusa,06-037-0002,AQS
05/11/2019,10,Glendora,06-037-0016,AQS
05/12/2019,16,Lancaster-division Street,06-037-9033,AQS
05/13/2019,24,Glendora,06-037-0016,AQS
05/14/2019,33,Glendora,06-037-0016,AQS
05/15/2019,28,Azusa,06-037-0002,AQS
05/16/2019,11,Anaheim,06-059-0007,AQS
05/17/2019,19,Anaheim,06-059-0007,AQS
05/18/2019,19,Anaheim,06-059-0007,AQS
05/19/2019,6,Lancaster-division Street,06-037-9033,AQS
05/20/2019,10,Anaheim,06-059-0007,AQS
05/21/2019,48,Long Beach (hudson),06-037-4006,AQS
05/22/2019,14,Anaheim,06-059-0007,AQS
05/23/2019,15,Anaheim,06-059-0007,AQS
05/24/2019,17,Anaheim,06-059-0007,AQS
05/25/2019,16,Lancaster-division Street,06-037-9033,AQS
05/26/2019,9,Anaheim,06-059-0007,AQS
05/27/2019,12,Los Angeles-north Main Street,06-037-1103,AQS
05/28/2019,11,Anaheim,06-059-0007,AQS
05/29/2019,19,Anaheim,06-059-0007,AQS
05/30/2019,21,Anaheim,06-059-0007,AQS
05/31/2019,17,Lancaster-division Street,06-037-9033,AQS
06/01/2019,19,Lancaster-division Street,06-037-9033,AQS
06/02/2019,16,Azusa,06-037-0002,AQS
06/03/2019,19,Lancaster-division Street,06-037-9033,AQS
06/04/2019,24,Lancaster-division Street,06-037-9033,AQS
06/05/2019,26,Lancaster-division Street,06-037-9033,AQS
06/06/2019,21,Lancaster-division Street,06-037-9033,AQS
06/07/2019,29,Lancaster-division Street,06-037-9033,AQS
06/08/2019,33,Lancaster-division Street,06-037-9033,AQS
06/09/2019,26,Anaheim,06-059-0007,AQS
06/10/2019,27,Anaheim,06-059-0007,AQS
06/11/2019,28,Lancaster-division Street,06-037-9033,AQS
06/12/2019,27,Lancaster-division Street,06-037-9033,AQS
06/13/2019,26,Lancaster-division Street,06-037-9033,AQS
06/14/2019,35,Santa Clarita,06-037-6012,AQS
06/15/2019,23,Lancaster-division Street,06-037-9033,AQS
06/16/2019,21,Lancaster-division Street,06-037-9033,AQS
06/17/2019,26,Lancaster-division Street,06-037-9033,AQS
06/18/2019,31,Lancaster-division Street,06-037-9033,AQS
06/19/2019,29,Lancaster-division Street,06-037-9033,AQS
06/20/2019,34,Lancaster-division Street,06-037-9033,AQS
06/21/2019,23,Lancaster-division Street,06-037-9033,AQS
06/22/2019,22,Lancaster-division Street,06-037-9033,AQS
06/23/2019,20,Lancaster-division Street,06-037-9033,AQS
06/24/2019,25,Lancaster-division Street,06-037-9033,AQS
06/25/2019,25,Lancaster-division Street,06-037-9033,AQS
06/26/2019,26,Azusa,06-037-0002,AQS
06/27/2019,28,Glendora,06-037-0016,AQS
06/28/2019,28,Glendora,06-037-0016,AQS
06/29/2019,24,Anaheim,06-059-0007,AQS
06/30/2019,23,Anaheim,06-059-0007,AQS
07/01/2019,27,Glendora,06-037-0016,AQS
07/02/2019,44,Azusa,06-037-0002,AQS
07/03/2019,37,Glendora,06-037-0016,AQS
07/04/2019,48,Anaheim,06-059-0007,AQS
07/05/2019,72,Glendora,06-037-0016,AQS
07/06/2019,35,Glendora,06-037-0016,AQS
07/07/2019,26,Glendora,06-037-0016,AQS
07/08/2019,33,Azusa,06-037-0002,AQS
07/09/2019,30,Glendora,06-037-0016,AQS
07/10/2019,33,Glendora,06-037-0016,AQS
07/11/2019,40,Glendora,06-037-0016,AQS
07/12/2019,40,Glendora,06-037-0016,AQS
07/13/2019,37,Glendora,06-037-0016,AQS
07/14/2019,35,Azusa,06-037-0002,AQS
07/15/2019,39,Glendora,06-037-0016,AQS
07/16/2019,36,Glendora,06-037-0016,AQS
07/17/2019,31,Glendora,06-037-0016,AQS
07/18/2019,31,Glendora,06-037-0016,AQS
07/19/2019,26,Glendora,06-037-0016,AQS
07/20/2019,23,Azusa,06-037-0002,AQS
07/21/2019,21,Glendora,06-037-0016,AQS
07/22/2019,36,Glendora,06-037-0016,AQS
07/23/2019,39,Glendora,06-037-0016,AQS
07/24/2019,30,Glendora,06-037-0016,AQS
07/25/2019,33,Glendora,06-037-0016,AQS
07/26/2019,56,Azusa,06-037-0002,AQS
07/27/2019,32,Glendora,06-037-0016,AQS
07/28/2019,31,Glendora,06-037-0016,AQS
07/29/2019,33,Glendora,06-037-0016,AQS
07/30/2019,40,Glendora,06-037-0016,AQS
07/31/2019,44,Glendora,06-037-0016,AQS
08/01/2019,46,Azusa,06-037-0002,AQS
08/02/2019,30,Glendora,06-037-0016,AQS
08/03/2019,30,Glendora,06-037-0016,AQS
08/04/2019,26,Glendora,06-037-0016,AQS
08/05/2019,31,Glendora,06-037-0016,AQS
08/06/2019,39,Glendora,06-037-0016,AQS
08/07/2019,39,Azusa,06-037-0002,AQS
08/08/2019,35,Glendora,06-037-0016,AQS
08/09/2019,31,Glendora,06-037-0016,AQS
08/10/2019,26,Glendora,06-037-0016,AQS
08/11/2019,20,Glendora,06-037-0016,AQS
08/12/2019,29,Glendora,06-037-0016,AQS
08/13/2019,44,Azusa,06-037-0002,AQS
08/14/2019,34,Glendora,06-037-0016,AQS
08/15/2019,32,Glendora,06-037-0016,AQS
08/16/2019,31,Glendora,06-037-0016,AQS
08/17/2019,21,Glendora,06-037-0016,AQS
08/18/2019,19,Glendora,06-037-0016,AQS
08/19/2019,30,Azusa,06-037-0002,AQS
08/20/2019,25,Glendora,06-037-0016,AQS
08/21/2019,35,Lancaster-division Street,06-037-9033,AQS
08/22/2019,37,Glendora,06-037-0016,AQS
08/23/2019,31,Glendora,06-037-0016,AQS
08/24/2019,25,Glendora,06-037-0016,AQS
08/25/2019,22,Azusa,06-037-0002,AQS
08/26/2019,31,Lancaster-division Street,06-037-9033,AQS
